category,query_id,query_number,avg_runtime_ms,min_runtime_ms,max_runtime_ms,runs,status,error,sql_preview
two_table_joins,Q031,142,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY"
two_table_joins,Q032,143,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCT"
two_table_joins,Q033,144,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_SU"
two_table_joins,Q034,145,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONK"
two_table_joins,Q035,146,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_AVAI"
two_table_joins,Q036,147,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_ACCTBAL    > 5"
two_table_joins,Q037,148,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY "
two_table_joins,Q038,149,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE"
two_table_joins,Q039,150,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCT"
two_table_joins,Q040,151,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY ORDER BY o.O_TOTALPRICE D"
two_table_joins,Q041,152,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY ORDER BY l.L_QUANTIT"
two_table_joins,Q042,153,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY ORDER BY c.C_ACCTBAL DESC"
two_table_joins,Q043,154,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY ORDER BY l.L_DISCOUN"
two_table_joins,Q044,155,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY ORDER BY ps.PS_"
two_table_joins,Q045,156,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART     p JOIN   PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY ORDER BY ps.PS_AV"
two_table_joins,Q046,157,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY ORDER BY ps.PS_"
two_table_joins,Q047,158,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY ORDER BY ps.PS_AV"
two_table_joins,Q048,159,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY LIMIT  50"
two_table_joins,Q049,160,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY LIMIT  100"
two_table_joins,Q050,161,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY LIMIT  100"
two_table_joins,Q051,162,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY LIMIT  200"
two_table_joins,Q052,163,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY LIMIT  80"
two_table_joins,Q053,164,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY LIMIT  60"
two_table_joins,Q054,165,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 5000"
two_table_joins,Q055,166,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 10000"
two_table_joins,Q056,167,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 15000"
two_table_joins,Q057,168,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 25000"
two_table_joins,Q058,169,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 40000"
two_table_joins,Q059,170,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_ACCTBAL > 200"
two_table_joins,Q060,171,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_ACCTBAL > 400"
two_table_joins,Q061,172,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_ACCTBAL > 800"
two_table_joins,Q062,173,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_ACCTBAL > 1200"
two_table_joins,Q063,174,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 10000"
two_table_joins,Q064,175,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 20000"
two_table_joins,Q065,176,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 30000"
two_table_joins,Q066,177,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_ORDERDATE > '1994-"
two_table_joins,Q067,178,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_ORDERDATE > '1995-"
two_table_joins,Q068,179,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_ORDERDATE > '1997-"
two_table_joins,Q069,180,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NATIONKEY FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_NATIONKEY = 1"
two_table_joins,Q070,181,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NATIONKEY FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_NATIONKEY = 5"
two_table_joins,Q071,182,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NATIONKEY FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_NATIONKEY = 1"
two_table_joins,Q072,183,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE BETWEEN"
two_table_joins,Q073,184,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE BETWEEN"
two_table_joins,Q074,185,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE BETWEEN"
two_table_joins,Q075,186,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_ACCTBAL BETWEEN 20"
two_table_joins,Q076,187,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  c.C_ACCTBAL BETWEEN 50"
two_table_joins,Q077,188,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 25000"
two_table_joins,Q078,189,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 5"
two_table_joins,Q079,190,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 1"
two_table_joins,Q080,191,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 2"
two_table_joins,Q081,192,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 3"
two_table_joins,Q082,193,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_DISCOUNT > 0"
two_table_joins,Q083,194,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_DISCOUNT > 0"
two_table_joins,Q084,195,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_DISCOUNT > 0"
two_table_joins,Q085,196,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_DISCOUNT > 0"
two_table_joins,Q086,197,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_SHIPDATE FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_SHIPDATE > '"
two_table_joins,Q087,198,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_SHIPDATE FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_SHIPDATE > '"
two_table_joins,Q088,199,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_SHIPDATE FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_SHIPDATE > '"
two_table_joins,Q089,200,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_SHIPDATE FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_SHIPDATE > '"
two_table_joins,Q090,201,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >"
two_table_joins,Q091,202,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >"
two_table_joins,Q092,203,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >"
two_table_joins,Q093,204,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >"
two_table_joins,Q094,205,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >"
two_table_joins,Q095,206,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY BET"
two_table_joins,Q096,207,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY BET"
two_table_joins,Q097,208,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY BET"
two_table_joins,Q098,209,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 1"
two_table_joins,Q099,210,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 2"
two_table_joins,Q100,211,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 3"
two_table_joins,Q101,212,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE > 5"
two_table_joins,Q102,213,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE > 15"
two_table_joins,Q103,214,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE > 20"
two_table_joins,Q104,215,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE > 25"
two_table_joins,Q105,216,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO"
two_table_joins,Q106,217,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO"
two_table_joins,Q107,218,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO"
two_table_joins,Q108,219,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO"
two_table_joins,Q109,220,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_AVAILQTY >"
two_table_joins,Q110,221,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_AVAILQTY >"
two_table_joins,Q111,222,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_AVAILQTY >"
two_table_joins,Q112,223,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_AVAILQTY >"
two_table_joins,Q113,224,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE      "
two_table_joins,Q114,225,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE      "
two_table_joins,Q115,226,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE      "
two_table_joins,Q116,227,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL >"
two_table_joins,Q117,228,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL >"
two_table_joins,Q118,229,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL >"
two_table_joins,Q119,230,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL >"
two_table_joins,Q120,231,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONKEY"
two_table_joins,Q121,232,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONKEY"
two_table_joins,Q122,233,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONKEY"
two_table_joins,Q123,234,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_SUPP"
two_table_joins,Q124,235,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_SUPP"
two_table_joins,Q125,236,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_SUPP"
two_table_joins,Q126,237,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL  "
two_table_joins,Q127,238,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONKEY"
two_table_joins,Q128,239,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_AVAILQ"
two_table_joins,Q129,240,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_AVAILQ"
